variant,label,similarity,a_row,b_row,a_model,b_model,a_size,b_size,a_source,b_source,a_url,b_url,a_name,b_name,label_detail
säng,olika_modell,0.2231,18694,20526,nordli,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22941160/bc31f0c6-8d10-4b0a-ba6d-f48534884644,https://images.blocketcdn.se/dynamic/default/item/21492569/dbd596d6-6fea-4302-a685-8555a0350b4f,IKEA NORDLI sänggavel antracit,Resårmadrass GOLD 90x200( 2st)+bäddmadrass 90x200 (2st)+MALM säng 180x200 IKEA,olika_modell
säng,olika_modell,0.4824,19059,75018,songesand,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24402794/bb43a5d9-52ce-406d-a75d-3770d416bb92,https://images.blocketcdn.se/dynamic/default/item/20403913/9be5a387-862c-485e-bce1-4e4b4db755bb,"SONGESAND Sängstomme, vit, 160x200 cm",sängar,olika_modell
säng,olika_modell,0.24,18714,19279,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24548673/9cf071d8-e70e-4f2e-80ef-47322f30367c,https://images.blocketcdn.se/dynamic/default/item/18973617/6d7d1ebd-06fd-4eda-8bcf-0845a5268897,IKEA sänggavel Brimnes,Snygg och stilren sängs ek-look-mycket fint skick,olika_modell
säng,olika_modell,0.564,73400,93153,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24649262/271f5f55-0507-45d1-a99b-ec395b931e90,https://images.blocketcdn.se/dynamic/default/item/24748394/b7ed99f1-f246-4d23-8e97-3bf15c8d5e3a,IKEA MALM 140 säng Ek,Säng Brimnes,olika_modell
säng,olika_modell,0.6484,73338,75983,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24592599/3b96c7cb-43a5-4c9b-ad63-37bce35546ee,https://images.blocketcdn.se/dynamic/default/item/24669482/89066801-6ade-43d4-95a9-fde1fbc8919b,IKEA MALM-säng 180×200 cm vit – mycket fint skick,2 vita Nordli säng med förvaring samt pocketresårmadrass,olika_modell
säng,olika_modell,0.4185,19428,93061,karlstad,malm,150-200cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24163941/ba5eb3b0-506d-431f-8a63-208804920e2b,https://images.blocketcdn.se/dynamic/default/item/24765838/a300f1a3-2814-4a50-b6d7-f6ee768a8d75,Sänggavel 180 cm med förvaring,Malm säng svart 120x200 cm,olika_modell
säng,olika_modell,0.3955,15219,75418,hemnes,brimnes,,100-150cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24211269/85631444-cfc9-4c51-b029-ea96786fcf63,https://images.blocketcdn.se/dynamic/default/item/18715524/7d71e761-a9d2-47e6-82be-9501aa5c2079,IKEA Hemnes sängram med Vålevåg resårbotten,IKEA säng med förvaring - Brimnes 140cm,olika_modell
säng,olika_modell,0.1453,15245,18694,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24147542/2043cce8-aae8-4f14-a8fc-af516a82b736,https://images.blocketcdn.se/dynamic/default/item/22941160/bc31f0c6-8d10-4b0a-ba6d-f48534884644,"Helt ny säng 140, IKEA Malm med förvaring",IKEA NORDLI sänggavel antracit,olika_modell
säng,olika_modell,0.3008,19905,73886,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23822312/c9a41a5b-0412-42c6-a388-40074cf14e1f,https://images.blocketcdn.se/dynamic/default/item/24496610/57926a20-7456-41cf-9c9b-5a147dc2cf06,IKEA säng med förvaring 140x200 BRIMNES,Komplett set Ikea Malm-säng 90x200 vit / Complete set Ikea Malm bed 90x200 white,olika_modell
säng,olika_modell,0.4758,75270,92948,songesand,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23425563/ddf7bf32-094f-4e74-b318-1b97d6491694,https://images.blocketcdn.se/dynamic/default/item/24768831/9035eef4-d727-4d20-8aeb-e56c9438b685,IKEA SONGESAND sängstomme med lådor 90x200 vit,IKEA MALM vit enkelsäng med förvaring,olika_modell
säng,olika_modell,0.123,15046,19380,malm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24619380/2cd4e8b1-b0c5-454e-9c37-ea84827d623e,https://images.blocketcdn.se/dynamic/default/item/24195291/127d10ee-1aaf-4cf3-95c7-32d242ab589a,OÖPPNAD Malm säng med madrass och bäddmadrass 120x200,IKEA Hemnes enkelsäng med go madrass 90x200,olika_modell
säng,olika_modell,0.2083,18694,76352,nordli,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22941160/bc31f0c6-8d10-4b0a-ba6d-f48534884644,https://images.blocketcdn.se/dynamic/default/item/21935004/2d52c300-786a-4b2a-aa1e-9741262643f5,IKEA NORDLI sänggavel antracit,IKEA Malm sängram 160x200,olika_modell
säng,olika_modell,0.1633,18694,73978,nordli,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22941160/bc31f0c6-8d10-4b0a-ba6d-f48534884644,https://images.blocketcdn.se/dynamic/default/item/24436056/6df8e6e7-9bba-4fe7-8fe5-f6877278497f,IKEA NORDLI sänggavel antracit,IKEA Malm sängram med ribbotten och förvaring 180x200 vit,olika_modell
säng,olika_modell,0.4885,18802,73894,hemnes,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22943372/3a820e1f-31c7-4afd-8b6c-cef664de80c8,https://images.blocketcdn.se/dynamic/default/item/22913260/ce782ce5-f06d-4b8a-aa10-389fb504fa76,"Nästan ny Säng med rammadrass, 90 x 200.",IKEA säng/dubbelsäng med förvaring och 2 madrasser,olika_modell
säng,olika_modell,0.563,75270,75418,songesand,brimnes,,100-150cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23425563/ddf7bf32-094f-4e74-b318-1b97d6491694,https://images.blocketcdn.se/dynamic/default/item/18715524/7d71e761-a9d2-47e6-82be-9501aa5c2079,IKEA SONGESAND sängstomme med lådor 90x200 vit,IKEA säng med förvaring - Brimnes 140cm,olika_modell
säng,olika_modell,0.2747,19076,76159,brimnes,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24395185/98d76955-d242-43b5-afa4-65892cba903a,https://images.blocketcdn.se/dynamic/default/item/24506326/4a5b5139-2d64-4809-ab5f-97b79c16de95,IKEA BRIMNES säng med förvaring 180×200 cm – Komplett paket,IKEA Nordli säng med resårmadrass 90x200,olika_modell
säng,olika_modell,0.5244,74370,75439,malm,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22559080/3dd43e18-6260-4f05-b89f-0ed4bb0b6f61,https://images.blocketcdn.se/dynamic/default/item/23233521/00687b0f-ff3f-4385-836e-a92a0156f991,IKEA säng enkel vit,IKEA SONGESAND sängram 180x200 vit,olika_modell
säng,olika_modell,0.4026,19472,73681,hemnes,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24134746/1b24a862-9326-4fba-ac35-848ab67bd268,https://images.blocketcdn.se/dynamic/default/item/24571481/51b00c5c-351f-43d5-a3c5-1d15c4a4564e,Hemnes dag bädd säng,IKEA BRIMNES sängstomme med förvaring 160x200 vit,olika_modell
säng,olika_modell,0.1979,73681,90159,brimnes,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24571481/51b00c5c-351f-43d5-a3c5-1d15c4a4564e,https://images.blocketcdn.se/dynamic/default/item/24731234/3c7d559c-7e18-4064-9fa4-74ca22e25eea,IKEA BRIMNES sängstomme med förvaring 160x200 vit,"IKEA Nordli säng med förvaring och ribbotten, för 90x200 madrass",olika_modell
säng,olika_modell,0.6396,18954,76325,malm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24455671/8b7034fe-a7ea-4138-8d6a-6c93a4fe4bd2,https://images.blocketcdn.se/dynamic/default/item/19527492/d6dc4635-3d18-4095-8649-37ce3a59b4c3,IKEA säng (Malm) med madrass vit 120x200,King size Hemmes säng säljes komplett!,olika_modell
säng,olika_modell,0.1066,15109,76826,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24509257/213d929f-5c84-4ff8-b79d-f93722c3da39,https://images.blocketcdn.se/dynamic/default/item/24669724/3f5dfc41-89c0-419f-b571-8044c9840f19,"160 säng malm, helt ny",Diverse möbler - IKEA Nordli säng mm,olika_modell
säng,olika_modell,0.1796,73590,90391,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24598189/52da0842-09a6-45ae-9e55-6429b6b22372,https://images.blocketcdn.se/dynamic/default/item/24726670/212d4a5f-9a0c-475a-b8b0-9796981a97db,IKEA säng med förvaring 90x200 vit,Sänggavel IKEA Brimnes,olika_modell
säng,olika_modell,0.3518,71747,74312,nordli,malm,100-150cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23867714/d44f9305-5ccf-438a-9686-1133604cd856,https://images.blocketcdn.se/dynamic/default/item/24255424/792d258e-c4e3-4ef5-b0b8-3c936d63dee8,Nordli sänggavel 120cm med förvaring/nattduksbord,"IKEA Malm, säng med förvaring, vit 90x200",olika_modell
säng,olika_modell,0.2419,73338,76050,malm,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24592599/3b96c7cb-43a5-4c9b-ad63-37bce35546ee,https://images.blocketcdn.se/dynamic/default/item/24611016/d4593c64-88e6-4d82-98be-d1e0b5e0932b,IKEA MALM-säng 180×200 cm vit – mycket fint skick,Säng med förvaring 90x200 - Ikea Songesand,olika_modell
säng,olika_modell,0.4187,18305,74393,malm,vallentuna,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24688283/68d18d48-7b5d-40c8-89e5-6b0a07886297,https://images.blocketcdn.se/dynamic/default/item/24206249/d7dff37b-9124-45bd-be3e-1cf947422ceb,IKEA Malm säng med madrass 90x200 vit/beige,2 stycken IKEA Vallentuna bäddpuffar i svart skinn.,olika_modell
säng,olika_modell,0.1842,75418,76352,brimnes,malm,100-150cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/18715524/7d71e761-a9d2-47e6-82be-9501aa5c2079,https://images.blocketcdn.se/dynamic/default/item/21935004/2d52c300-786a-4b2a-aa1e-9741262643f5,IKEA säng med förvaring - Brimnes 140cm,IKEA Malm sängram 160x200,olika_modell
säng,olika_modell,0.233,20090,73743,malm,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23672061/1a72a32d-5a4a-4b03-8ded-0533f2bb404b,https://images.blocketcdn.se/dynamic/default/item/24556211/016b4757-cac4-447c-ad7a-abddc973380d,IKEA MALM säng (140x200cm) + 2 sänglådor + Matress Vesteröy,IKEA vit enkelsäng med ribbotten,olika_modell
säng,olika_modell,0.3376,73987,74312,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24448557/ebcbf33d-74a8-4705-9e89-9deca311a126,https://images.blocketcdn.se/dynamic/default/item/24255424/792d258e-c4e3-4ef5-b0b8-3c936d63dee8,IKEA BRIMNES säng med förvaring och huvudgavel vit + inkl pocket och bäddmadrass,"IKEA Malm, säng med förvaring, vit 90x200",olika_modell
säng,olika_modell,0.3528,15126,76030,malm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24441092/7f831dd7-468f-4220-a2ab-af7184a17dca,https://images.blocketcdn.se/dynamic/default/item/24625392/89f8e18f-263e-4847-af19-b9355de76f45,IKEA säng med utdragssäng vit,IKEA Hemnes vit säng med förvaring 90x200,olika_modell
säng,olika_modell,0.6318,20663,75418,malm,brimnes,,100-150cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21060222/79797b1a-e361-4838-b1d6-98f4b74d85a6,https://images.blocketcdn.se/dynamic/default/item/18715524/7d71e761-a9d2-47e6-82be-9501aa5c2079,IKEA Malm sängstomme 120x200 vit (Madrass och säng kan även köpas tillsammans),IKEA säng med förvaring - Brimnes 140cm,olika_modell
säng,olika_modell,0.3706,18802,76163,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22943372/3a820e1f-31c7-4afd-8b6c-cef664de80c8,https://images.blocketcdn.se/dynamic/default/item/18459662/ebd3622b-a601-4bde-adb2-ba0de41ef27a,"Nästan ny Säng med rammadrass, 90 x 200.",Ikea MALM säng 90x200cm,olika_modell
säng,olika_modell,0.3677,19279,74393,malm,vallentuna,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/18973617/6d7d1ebd-06fd-4eda-8bcf-0845a5268897,https://images.blocketcdn.se/dynamic/default/item/24206249/d7dff37b-9124-45bd-be3e-1cf947422ceb,Snygg och stilren sängs ek-look-mycket fint skick,2 stycken IKEA Vallentuna bäddpuffar i svart skinn.,olika_modell
säng,olika_modell,0.6768,19151,73886,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24352791/fdd36325-36c0-4659-9eae-318aa0dbb9ce,https://images.blocketcdn.se/dynamic/default/item/24496610/57926a20-7456-41cf-9c9b-5a147dc2cf06,IKEA BRIMNES säng 140x200 med förvaring – vit,Komplett set Ikea Malm-säng 90x200 vit / Complete set Ikea Malm bed 90x200 white,olika_modell
säng,olika_modell,0.3081,73922,75971,brimnes,malm,,150-200cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24479098/8670781c-a97c-420f-94cc-93c869bac7fd,https://images.blocketcdn.se/dynamic/default/item/24679940/633d65b6-7529-4706-b30a-15bbf39e4303,Säng med sänggavel 140x200 cm,"Svart IKEA MALM-säng med madrass, 160 cm – hämtas snarast",olika_modell
säng,olika_modell,0.3074,73636,74303,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24583147/2e2febb6-8301-4e5d-bc0d-03d95f3c6815,https://images.blocketcdn.se/dynamic/default/item/24261143/9916a527-a95a-40a5-9ba6-55fffc0d8071,Hemnes dagbädd med 1 madrass (Ikea),Sängstomme Malm,olika_modell
säng,olika_modell,0.217,73762,75966,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24549385/0a258418-d2f3-4dab-bc88-34c70a96326f,https://images.blocketcdn.se/dynamic/default/item/24688081/22a9f103-e090-4384-872b-9ed3a796cecf,Sänggavel Brimnes,IKEA Malm sängram med sängbord,olika_modell
säng,olika_modell,0.3982,19428,74125,karlstad,malm,150-200cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24163941/ba5eb3b0-506d-431f-8a63-208804920e2b,https://images.blocketcdn.se/dynamic/default/item/24377335/a302132e-7a30-4970-8271-53eb8af56cbf,Sänggavel 180 cm med förvaring,Ikea MALM sängram svart 160*200*,olika_modell
säng,olika_modell,0.107,74077,76162,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24403237/1be2a07c-0f5a-4b70-9ad7-79dfb9aad05a,https://images.blocketcdn.se/dynamic/default/item/24499053/378fc31b-ab06-47fd-be27-4dbcdbc2508f,IKEA MALM sängstomme med 2 lådor 90x200 cm,"1 sängstomme med förvaring, IKEA Nordli",olika_modell
säng,olika_modell,0.1827,75277,76205,hemnes,malm,150-200cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21009991/35390c6b-80d8-4f9e-9997-6fc3271b51c7,https://images.blocketcdn.se/dynamic/default/item/24424697/9e66cb3a-c4d9-47ed-b604-e7edf7617f0f,IKEA sängstomme/sängram Hemnes 180cm,IKEA malm säng,olika_modell
säng,olika_modell,0.0917,15043,76352,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24624033/a040a6c4-ba23-41a2-83ff-a5651881e8f7,https://images.blocketcdn.se/dynamic/default/item/21935004/2d52c300-786a-4b2a-aa1e-9741262643f5,Komplett och Oanvänd IKEA HEMNES sängram med resårmadrass och bäddmadrass,IKEA Malm sängram 160x200,olika_modell
säng,olika_modell,0.3999,19151,19392,brimnes,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24352791/fdd36325-36c0-4659-9eae-318aa0dbb9ce,https://images.blocketcdn.se/dynamic/default/item/24186313/0175de38-822f-4707-99e3-ee3cac84b970,IKEA BRIMNES säng 140x200 med förvaring – vit,"IKEA SONGESAND sängstomme – vit, 180x200 cm",olika_modell
säng,olika_modell,0.2747,73448,73803,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24637017/cbb40dfb-241f-40ce-a10b-c5e47fec1f7b,https://images.blocketcdn.se/dynamic/default/item/24535538/66415497-553e-42f7-8e49-9b74cde87705,IKEA MALM säng 120×200 med förvaring,IKEA Nordli sängram och gavel paket,olika_modell
säng,olika_modell,0.468,19688,20154,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23975933/ea7d015c-4639-480e-bad9-9be358400d0e,https://images.blocketcdn.se/dynamic/default/item/23612921/0f94ce14-1266-4e88-894b-54f106e37e64,IKEA säng,IKEA vit sängram 120x200 cm,olika_modell
säng,olika_modell,0.1962,19380,73486,hemnes,malm,,150-200cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24195291/127d10ee-1aaf-4cf3-95c7-32d242ab589a,https://images.blocketcdn.se/dynamic/default/item/24627149/ff9dad44-bcfe-4355-a9eb-f4b7352b1ff3,IKEA Hemnes enkelsäng med go madrass 90x200,IKEA Malm sängstomme 160 cm blå,olika_modell
säng,olika_modell,0.1192,20225,93328,brimnes,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23537503/63eac9b9-a0f8-4954-a643-f30cad4d710d,https://images.blocketcdn.se/dynamic/default/item/24769063/0ecc080f-9fdc-44d7-bda3-6bda0de5c0d8,IKEA Brimnes säng med förvaring,IKEA Nordli vit sänggavel ca 130x84cm,olika_modell
säng,olika_modell,0.5474,18714,76186,brimnes,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24548673/9cf071d8-e70e-4f2e-80ef-47322f30367c,https://images.blocketcdn.se/dynamic/default/item/24438824/f6b609ab-27e3-4f57-971e-40143de07201,IKEA sänggavel Brimnes,NORDLI - Sängstomme med förvaring 90x200 cm,olika_modell
säng,olika_modell,0.4382,74011,74312,nordli,malm,50-100cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24436897/00e3bf82-0ffc-499e-8577-9197cff939c7,https://images.blocketcdn.se/dynamic/default/item/24255424/792d258e-c4e3-4ef5-b0b8-3c936d63dee8,90 cm säng med förvaring inkl. madrass och bäddmadrass.,"IKEA Malm, säng med förvaring, vit 90x200",olika_modell
säng,olika_modell,0.6411,20206,76162,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20308316/18cf1c09-e2d3-47df-99a6-e49e9a60c965,https://images.blocketcdn.se/dynamic/default/item/24499053/378fc31b-ab06-47fd-be27-4dbcdbc2508f,IKEA Malm Sängram Vit 160*200,"1 sängstomme med förvaring, IKEA Nordli",olika_modell
säng,olika_modell,0.603,19905,19941,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23822312/c9a41a5b-0412-42c6-a388-40074cf14e1f,https://images.blocketcdn.se/dynamic/default/item/23783702/ec1d927e-e8ad-4866-804e-b01ff3097c00,IKEA säng med förvaring 140x200 BRIMNES,IKEA säng med madrass och förvaring,olika_modell
säng,olika_modell,0.3235,73894,76205,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22913260/ce782ce5-f06d-4b8a-aa10-389fb504fa76,https://images.blocketcdn.se/dynamic/default/item/24424697/9e66cb3a-c4d9-47ed-b604-e7edf7617f0f,IKEA säng/dubbelsäng med förvaring och 2 madrasser,IKEA malm säng,olika_modell
säng,olika_modell,0.4387,73665,73865,songesand,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24576162/3ba92df5-febd-4453-814f-3040ee710788,https://images.blocketcdn.se/dynamic/default/item/24507942/d59184fa-fd5b-47a5-b6fc-a4d4a56197cc,"IKEA Songesand säng med resårmadrass, bäddmadrass och utdragslådor",IKEA Malm säng 160x200 + sänglådor + resårmadrasser + bäddmadrass + madrassskydd,olika_modell
säng,olika_modell,0.0854,64938,75277,malm,hemnes,,150-200cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24640812/c9717915-8010-40f3-9d53-370f5c449584,https://images.blocketcdn.se/dynamic/default/item/21009991/35390c6b-80d8-4f9e-9997-6fc3271b51c7,Ikea malm sänggavel med dold förvaring,IKEA sängstomme/sängram Hemnes 180cm,olika_modell
säng,olika_modell,0.1355,74830,75245,malm,brimnes,100-150cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22163201/0d14827a-430f-4409-b440-43b10de43223,https://images.blocketcdn.se/dynamic/default/item/23201627/ef517fbd-3f05-46bc-a87f-b10327a04e43,IKEA sängram MALM svart 120 cm,Sängstomme + sänggavel,olika_modell
säng,olika_modell,0.1678,19472,20035,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24134746/1b24a862-9326-4fba-ac35-848ab67bd268,https://images.blocketcdn.se/dynamic/default/item/23717814/ea32c8da-07d9-4b8f-88fe-20df3967f25f,Hemnes dag bädd säng,malm sängram,olika_modell
säng,olika_modell,0.1343,18488,65051,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24629167/71927ebd-b8bc-47e3-9797-e1f614d5cb2b,https://images.blocketcdn.se/dynamic/default/item/24595035/659c79d1-1f5c-4560-ab84-20efbc9b3106,IKEA HEMNES säng med utdragbar extrabädd,Sänggavel ikea malm med gömda hyllor,olika_modell
