truth_base,truth_type,token,price_kind,blocked,image_share,blind text|type,blind text|base,blind text|source,blind text|kronor,blind text|ratio,text+prior|type,text+prior|base,text+prior|source,text+prior|kronor,text+prior|ratio,bild (familj)|type,bild (familj)|base,bild (familj)|source,bild (familj)|kronor,bild (familj)|ratio,text+prior+bild|type,text+prior+bild|base,text+prior+bild|source,text+prior+bild|kronor,text+prior+bild|ratio,gammal platt klassificerare|type,gammal platt klassificerare|kronor,gammal platt klassificerare|ratio
spegel,spegel,nissedal,asking,1,0.857,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,byrå,,
spegel,spegel,iron,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,rokokostil,realized,1,0.842,,,,,,,,,,,forvaring,forvaring,image,420.0,1.5384615384615385,forvaring,forvaring,image,420.0,1.5384615384615385,hylla,180.0,0.7692307692307693
spegel,spegel,morkt,asking,1,0.832,,,,,,bord,bord,prior,150.0,1.3,spegel,spegel,image,0.0,1.0,bord,bord,prior,150.0,1.3,spegel,0.0,1.0
spegel,spegel,hallmobel,asking,1,0.733,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,bruk,asking,1,0.968,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,guldfargad,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,matta,asking,1,0.892,,,,,,,,,,,stol,stol,image,,,stol,stol,image,,,stol,,
spegel,spegel,vitlackerad,asking,1,0.92,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,,
spegel,spegel,hallmobel,asking,1,0.855,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,sminkbord,asking,1,0.444,,,,,,,,,,,,,,,,,,,,,stol,450.0,0.35714285714285715
spegel,spegel,hog,asking,1,1.0,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,koppar,asking,1,0.771,,,,,,bord,bord,prior,200.0,1.2857142857142858,bord,bord,image,200.0,1.2857142857142858,bord,bord,prior,200.0,1.2857142857142858,byrå,,
spegel,spegel,badrumsmobel,asking,1,0.815,,,,,,forvaring,forvaring,prior,2250.0,0.25,forvaring,forvaring,image,2250.0,0.25,forvaring,forvaring,prior,2250.0,0.25,hylla,,
spegel,spegel,indisk,asking,1,0.947,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,bordsspegel,asking,1,0.723,,,,,,forvaring,forvaring,prior,,,spegel,spegel,image,0.0,1.0,forvaring,forvaring,prior,,,spegel,0.0,1.0
spegel,spegel,mio,asking,1,0.653,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,spegelbord,asking,1,0.73,,,,,,,,,,,bord,bord,image,250.0,0.7916666666666666,bord,bord,image,250.0,0.7916666666666666,okänd,,
spegel,spegel,pax,asking,1,0.603,,,,,,forvaring,forvaring,prior,750.0,2.5,,,,,,forvaring,forvaring,prior,750.0,2.5,hylla,250.0,0.5
spegel,spegel,hallmobel,asking,2,0.825,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,oval,asking,1,0.897,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,1800-talet,asking,1,0.682,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,koppar,asking,1,0.0,,,,,,bord,bord,prior,200.0,1.2857142857142858,,,,,,bord,bord,prior,200.0,1.2857142857142858,,,
spegel,spegel,700kr,asking,1,0.974,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,smides,asking,1,0.655,,,,,,,,,,,,,,,,,,,,,hylla,,
spegel,spegel,westerbergs,asking,1,0.479,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,spegelram,asking,1,0.612,,,,,,,,,,,,,,,,,,,,,stol,,
spegel,spegel,sprojsat,asking,1,0.879,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,,
spegel,spegel,hallmobel,asking,1,0.425,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,ellos,asking,1,0.67,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,metallram,asking,1,0.949,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
spegel,spegel,pampa,asking,1,0.617,,,,,,,,,,,,,,,,,,,,,sänggavel,,
spegel,spegel,nissedal,asking,1,0.227,,,,,,spegel,spegel,prior,0.0,1.0,,,,,,spegel,spegel,prior,0.0,1.0,okänd,,
spegel,spegel,sengustavianskt,asking,1,0.82,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,okänd,,
spegel,spegel,syskrin,asking,1,0.54,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,hallmobel,asking,1,0.367,,,,,,,,,,,,,,,,,,,,,hylla,100.0,0.8333333333333334
spegel,spegel,vackert,asking,1,1.0,,,,,,,,,,,bord,bord,image,600.0,1.6666666666666667,bord,bord,image,600.0,1.6666666666666667,bord,600.0,1.6666666666666667
spegel,spegel,handdukshangare,asking,1,0.769,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,,
spegel,spegel,pigtittare,asking,1,0.965,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,mio,asking,1,0.651,,,,,,,,,,,,,,,,,,,,,bord,122.5,1.2121212121212122
spegel,spegel,hallmobel,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,flambjork,realized,1,0.498,,,,,,,,,,,,,,,,,,,,,byrå,,
spegel,spegel,spegelskap,asking,1,0.92,,,,,,forvaring,forvaring,prior,141.0,0.8992137240886348,bord,bord,image,,,forvaring,forvaring,prior,141.0,0.8992137240886348,bord,,
spegel,spegel,trahylla,asking,1,1.0,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,skjutdorrar,asking,1,0.74,,,,,,forvaring,forvaring,prior,750.0,1.6,forvaring,forvaring,image,750.0,1.6,forvaring,forvaring,prior,750.0,1.6,hylla,17.0,0.9864
spegel,spegel,modell,asking,1,0.906,,,,,,,,,,,forvaring,forvaring,image,75.0,1.0833333333333333,forvaring,forvaring,image,75.0,1.0833333333333333,hylla,150.0,0.8333333333333334
spegel,spegel,hallmobel,asking,1,0.829,,,,,,,,,,,bord,bord,image,100.0,0.8333333333333334,bord,bord,image,100.0,0.8333333333333334,bord,100.0,0.8333333333333334
spegel,spegel,smide,asking,1,0.575,,,,,,,,,,,,,,,,,,,,,bord,175.0,0.8055555555555556
spegel,spegel,badrumsspegel,asking,1,0.59,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,byta,asking,1,1.0,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,byrå,,
spegel,spegel,gebruder,asking,1,0.935,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,dekorativ,asking,1,0.59,,,,,,,,,,,,,,,,,,,,,hylla,250.0,0.6153846153846154
spegel,spegel,sminkspegel,asking,1,0.569,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,ram,asking,1,0.55,,,,,,,,,,,,,,,,,,,,,soffa,1685.0,4.271844660194175
spegel,spegel,saljes,asking,1,0.524,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,mkt,asking,1,0.777,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,unik,asking,1,0.971,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,piedestal,asking,1,0.734,,,,,,,,,,,bord,bord,image,200.0,0.6,bord,bord,image,200.0,0.6,bord,200.0,0.6
spegel,spegel,eriksmalaglas,asking,1,0.863,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,badrumsspegel,asking,1,0.5,,,,,,,,,,,,,,,,,,,,,bord,,
spegel,spegel,nordborg,asking,1,0.949,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
spegel,spegel,stilren,asking,1,0.64,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,spegeldorr,asking,1,0.441,,,,,,forvaring,forvaring,prior,450.0,1.9,,,,,,forvaring,forvaring,prior,450.0,1.9,okänd,,
spegel,spegel,hafa,asking,1,0.618,,,,,,forvaring,forvaring,prior,3490.0,2.396,,,,,,forvaring,forvaring,prior,3490.0,2.396,hylla,1800.0,0.28
spegel,spegel,guld,asking,1,0.642,,,,,,forvaring,forvaring,prior,,,,,,,,forvaring,forvaring,prior,,,okänd,,
spegel,spegel,golvspegel,asking,1,0.667,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,ekram,asking,1,0.457,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,hallmobel,asking,1,0.891,,,,,,,,,,,bord,bord,image,100.0,0.8333333333333334,bord,bord,image,100.0,0.8333333333333334,bord,100.0,0.8333333333333334
spegel,spegel,slutet,asking,1,0.921,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,forgylld,asking,1,0.897,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,guldram,asking,1,0.826,,,,,,spegel,spegel,prior,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,spegel,prior,0.0,1.0,spegel,0.0,1.0
spegel,spegel,nyrenassans,asking,2,0.612,,,,,,,,,,,,,,,,,,,,,byrå,,
spegel,spegel,unikt,asking,1,0.718,,,,,,,,,,,bord,bord,image,1000.0,0.7142857142857143,bord,bord,image,1000.0,0.7142857142857143,byrå,,
spegel,spegel,snidad,asking,1,0.773,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,elfa,asking,1,0.942,,,,,,forvaring,forvaring,prior,1350.0,1.9,forvaring,forvaring,image,1350.0,1.9,forvaring,forvaring,prior,1350.0,1.9,hylla,1100.0,0.26666666666666666
spegel,spegel,oval,asking,1,0.867,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,teakspegel,asking,1,0.942,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,gustaviansk,asking,1,0.935,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,rejal,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,sminkspegel,asking,2,0.727,,,,,,bord,bord,prior,400.0,1.6666666666666667,spegel,spegel,image,0.0,1.0,bord,bord,prior,400.0,1.6666666666666667,spegel,0.0,1.0
spegel,spegel,storre,asking,1,0.553,,,,,,spegel,spegel,prior,0.0,1.0,,,,,,spegel,spegel,prior,0.0,1.0,okänd,,
spegel,spegel,hafa,asking,1,0.644,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,skjutdorrar,asking,1,0.906,,,,,,forvaring,forvaring,prior,750.0,1.6,forvaring,forvaring,image,750.0,1.6,forvaring,forvaring,prior,750.0,1.6,hylla,16.0,1.0128
spegel,spegel,lindbyn,asking,1,0.56,,,,,,spegel,spegel,prior,0.0,1.0,,,,,,spegel,spegel,prior,0.0,1.0,okänd,,
spegel,spegel,led-belysning,asking,1,0.462,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,morkt,asking,1,0.665,,,,,,forvaring,forvaring,prior,600.0,2.2,,,,,,forvaring,forvaring,prior,600.0,2.2,byrå,,
spegel,spegel,arbetsplats,asking,1,0.552,,,,,,,,,,,,,,,,,,,,,hylla,,
spegel,spegel,dekorativ,asking,1,0.941,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,hemnes,asking,2,0.645,,,,,,,,,,,,,,,,,,,,,byrå,,
spegel,spegel,dekorativ,asking,1,0.895,,,,,,spegel,spegel,prior,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,spegel,prior,0.0,1.0,spegel,0.0,1.0
spegel,spegel,lada,asking,1,0.921,,,,,,bord,bord,prior,220.5,1.7889087656529516,spegel,spegel,image,0.0,1.0,bord,bord,prior,220.5,1.7889087656529516,spegel,0.0,1.0
spegel,spegel,silverfargad,asking,1,0.894,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,teakspegel,asking,1,0.556,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,spegeldorrar,asking,1,0.549,,,,,,forvaring,forvaring,prior,1080.0,3.076923076923077,,,,,,forvaring,forvaring,prior,1080.0,3.076923076923077,okänd,,
spegel,spegel,nyrenassans,realized,1,0.376,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,basta,asking,1,0.946,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,aluminiumram,asking,1,0.529,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,jattefint,asking,1,0.714,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,vikbar,asking,1,0.656,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,pigtittare,asking,1,0.965,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,skjutdorr,asking,1,0.0,,,,,,forvaring,forvaring,prior,850.0,1.894736842105263,,,,,,forvaring,forvaring,prior,850.0,1.894736842105263,,,
spegel,spegel,guldfargad,asking,1,0.972,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,led,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,guldspegel,asking,1,0.878,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,tvbank,asking,1,0.794,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
spegel,spegel,nordic,asking,1,0.454,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,ram,asking,1,0.848,,,,,,,,,,,forvaring,forvaring,image,744.0,2.488,forvaring,forvaring,image,744.0,2.488,hylla,,
spegel,spegel,guldram,asking,1,0.94,,,,,,spegel,spegel,prior,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,spegel,prior,0.0,1.0,spegel,0.0,1.0
spegel,spegel,morkt,asking,1,1.0,,,,,,bord,bord,prior,250.0,1.5,spegel,spegel,image,0.0,1.0,bord,bord,prior,250.0,1.5,spegel,0.0,1.0
spegel,spegel,oval,asking,1,0.924,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,slutet,asking,1,0.511,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,badrumsspegel,asking,1,0.527,,,,,,stol,stol,prior,,,,,,,,stol,stol,prior,,,okänd,,
spegel,spegel,massing,asking,1,0.596,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,skjutdorrar,asking,1,0.905,,,,,,forvaring,forvaring,prior,700.0,1.5384615384615385,forvaring,forvaring,image,700.0,1.5384615384615385,forvaring,forvaring,prior,700.0,1.5384615384615385,hylla,17.0,0.9869230769230769
spegel,spegel,3st,asking,1,0.714,,,,,,forvaring,forvaring,prior,33.0,0.9009009009009009,forvaring,forvaring,image,33.0,0.9009009009009009,forvaring,forvaring,prior,33.0,0.9009009009009009,hylla,133.0,0.6006006006006006
spegel,spegel,fynd,asking,1,0.417,,,,,,,,,,,,,,,,,,,,,soffa,850.0,1.8095238095238095
spegel,spegel,hallspegel,asking,1,0.802,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,snyggt,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,bastant,asking,1,0.716,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,,
spegel,spegel,spegelskap,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,pigtittare,realized,1,0.889,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,unik,asking,1,0.456,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,skjutdorrar,asking,1,0.483,,,,,,forvaring,forvaring,prior,700.0,1.5384615384615385,,,,,,forvaring,forvaring,prior,700.0,1.5384615384615385,hylla,34.0,0.9738461538461538
spegel,spegel,pigtittare,asking,1,0.851,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,vagg,asking,1,0.596,,,,,,,,,,,,,,,,,,,,,säng,,
spegel,spegel,kladhangare,asking,2,0.451,,,,,,forvaring,forvaring,prior,50.0,0.9166666666666666,,,,,,forvaring,forvaring,prior,50.0,0.9166666666666666,hylla,100.0,0.8333333333333334
spegel,spegel,pigtittare,asking,1,0.616,,,,,,forvaring,forvaring,prior,,,,,,,,forvaring,forvaring,prior,,,spegel,0.0,1.0
spegel,spegel,badrumsspegel,asking,1,0.369,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,originalskick,asking,1,0.899,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,,
spegel,spegel,guldspegel,asking,1,0.968,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,guldspegel,asking,1,0.405,,,,,,,,,,,,,,,,,,,,,bord,,
spegel,spegel,ifran,asking,1,0.52,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,tal,asking,1,0.788,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,wall,asking,1,0.621,,,,,,spegel,spegel,prior,0.0,1.0,,,,,,spegel,spegel,prior,0.0,1.0,okänd,,
spegel,spegel,gubi,asking,1,0.924,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,ballingslov,asking,1,0.835,,,,,,forvaring,forvaring,prior,500.0,1.3333333333333333,forvaring,forvaring,image,500.0,1.3333333333333333,forvaring,forvaring,prior,500.0,1.3333333333333333,hylla,283.0,0.8113333333333334
spegel,spegel,rotting,asking,1,0.684,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,klassisk,asking,1,0.594,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,taburett,asking,1,0.54,,,,,,,,,,,,,,,,,,,,,fåtölj,,
spegel,spegel,snyggt,asking,1,0.974,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,,
spegel,spegel,antika,asking,1,0.847,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,fristaende,asking,1,0.794,,,,,,forvaring,forvaring,prior,500.0,2.0,forvaring,forvaring,image,500.0,2.0,forvaring,forvaring,prior,500.0,2.0,okänd,,
spegel,spegel,nyrokoko,realized,1,0.844,,,,,,,,,,,bord,bord,image,779.0,0.3661513425549227,bord,bord,image,779.0,0.3661513425549227,bord,779.0,0.3661513425549227
spegel,spegel,ram,asking,1,1.0,,,,,,,,,,,forvaring,forvaring,image,729.0,2.4155339805825244,forvaring,forvaring,image,729.0,2.4155339805825244,hylla,,
spegel,spegel,rektangular,asking,1,1.0,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,pigtittare,asking,1,0.926,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,hyllplan,asking,1,0.853,,,,,,forvaring,forvaring,prior,82.5,1.20625,spegel,spegel,image,0.0,1.0,forvaring,forvaring,prior,82.5,1.20625,spegel,0.0,1.0
spegel,spegel,krok,asking,1,0.97,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,stave,asking,1,0.554,,,,,,spegel,spegel,prior,0.0,1.0,,,,,,spegel,spegel,prior,0.0,1.0,hylla,,
spegel,spegel,varje,asking,1,0.772,,,,,,forvaring,forvaring,prior,,,forvaring,forvaring,image,,,forvaring,forvaring,prior,,,okänd,,
spegel,spegel,hog,asking,1,1.0,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,nyrenassans,asking,2,0.802,,,,,,,,,,,forvaring,forvaring,image,,,forvaring,forvaring,image,,,hylla,,
spegel,spegel,gedigen,asking,1,0.778,,,,,,,,,,,sang,sang,image,500.0,1.5,sang,sang,image,500.0,1.5,säng,,
spegel,spegel,fururam,asking,1,0.804,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,pedestal,asking,3,0.919,,,,,,,,,,,bord,bord,image,,,bord,bord,image,,,bord,,
spegel,spegel,elegant,asking,1,0.624,,,,,,,,,,,,,,,,,,,,,hylla,49.5,1.055
spegel,spegel,pax,asking,1,0.801,,,,,,forvaring,forvaring,prior,750.0,2.5,forvaring,forvaring,image,750.0,2.5,forvaring,forvaring,prior,750.0,2.5,hylla,250.0,0.5
spegel,spegel,spegelbord,asking,1,0.662,,,,,,bord,bord,prior,250.0,0.7916666666666666,,,,,,bord,bord,prior,250.0,0.7916666666666666,spegel,0.0,1.0
spegel,spegel,piedestal,asking,1,0.616,,,,,,bord,bord,prior,200.0,0.6,,,,,,bord,bord,prior,200.0,0.6,spegel,0.0,1.0
spegel,spegel,skoforvaring,asking,1,1.0,,,,,,,,,,,forvaring,forvaring,image,800.0,0.3333333333333333,forvaring,forvaring,image,800.0,0.3333333333333333,byrå,,
spegel,spegel,lampett,asking,1,0.87,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,gustaviansk,asking,1,0.943,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,elfa,asking,1,0.646,,,,,,forvaring,forvaring,prior,1350.0,1.9,,,,,,forvaring,forvaring,prior,1350.0,1.9,hylla,1100.0,0.26666666666666666
spegel,spegel,skinnpall,asking,1,0.884,,,,,,,,,,,stol,stol,image,,,stol,stol,image,,,stol,,
spegel,spegel,spegelskjutdorrar,asking,1,0.636,,,,,,forvaring,forvaring,prior,1937.5,2.24,,,,,,forvaring,forvaring,prior,1937.5,2.24,hylla,,
spegel,spegel,dekorativ,asking,1,0.945,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,dansani,asking,1,0.0,,,,,,,,,,,,,,,,,,,,,,,
spegel,spegel,vagghangt,asking,1,0.468,,,,,,,,,,,,,,,,,,,,,stol,,
spegel,spegel,pax,asking,1,1.0,,,,,,,,,,,forvaring,forvaring,image,750.0,2.5,forvaring,forvaring,image,750.0,2.5,hylla,250.0,0.5
spegel,spegel,ram,asking,1,0.676,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,vedum,asking,1,1.0,,,,,,forvaring,forvaring,prior,1650.0,0.34,forvaring,forvaring,image,1650.0,0.34,forvaring,forvaring,prior,1650.0,0.34,hylla,2250.0,0.1
spegel,spegel,kista,asking,1,1.0,,,,,,,,,,,bord,bord,image,2025.0,0.325,bord,bord,image,2025.0,0.325,okänd,,
spegel,spegel,oval,asking,1,0.518,,,,,,,,,,,,,,,,,,,,,okänd,,
spegel,spegel,hallmobel,asking,1,0.391,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,silvrig,asking,1,0.805,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,rokokostil,realized,1,0.828,,,,,,,,,,,forvaring,forvaring,image,400.0,1.5,forvaring,forvaring,image,400.0,1.5,okänd,,
spegel,spegel,mio,asking,3,0.578,,,,,,,,,,,,,,,,,,,,,hylla,199.5,0.6672226855713094
spegel,spegel,speciell,asking,1,0.845,,,,,,,,,,,soffa,soffa,image,,,soffa,soffa,image,,,soffa,,
spegel,spegel,pax,asking,1,0.0,,,,,,forvaring,forvaring,prior,750.0,2.5,,,,,,forvaring,forvaring,prior,750.0,2.5,,,
spegel,spegel,nyrenassans,realized,1,0.869,,,,,,,,,,,forvaring,forvaring,image,1420.0,3.088235294117647,forvaring,forvaring,image,1420.0,3.088235294117647,byrå,,
spegel,spegel,saljes,asking,1,0.677,,,,,,,,,,,,,,,,,,,,,stol,350.0,0.5333333333333333
spegel,spegel,bank,asking,1,0.636,,,,,,,,,,,,,,,,,,,,,byrå,,
spegel,spegel,unik,asking,1,0.69,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,hallspegel,asking,1,0.719,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,dorr,asking,1,0.774,,,,,,forvaring,forvaring,prior,200.0,0.7142857142857143,forvaring,forvaring,image,200.0,0.7142857142857143,forvaring,forvaring,prior,200.0,0.7142857142857143,hylla,350.0,0.5
spegel,spegel,gustaviansk,asking,1,0.795,,,,,,,,,,,spegel,spegel,image,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,0.0,1.0
spegel,spegel,guldram,asking,1,0.922,,,,,,spegel,spegel,prior,0.0,1.0,spegel,spegel,image,0.0,1.0,spegel,spegel,prior,0.0,1.0,spegel,0.0,1.0
spegel,spegel,valvd,asking,1,0.324,,,,,,,,,,,,,,,,,,,,,spegel,0.0,1.0
spegel,spegel,2st,asking,1,0.948,,,,,,forvaring,forvaring,prior,150.0,1.4285714285714286,forvaring,forvaring,image,150.0,1.4285714285714286,forvaring,forvaring,prior,150.0,1.4285714285714286,okänd,,
